Status,Website,Category,Type / Wood Species,Thickness,Width,Brand Name,Sub-Category / Collection,Name / Colour,Joint Type / Profile,Country of Origin,Grade,Surface Texture,Wear Layer,Sqft / Box,Box Weight,Boxes / Pallet,Installation Method,Warranty,Retail Price,Min Price,Promo Price,Length,url,image1,im1,image2,image3
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,7mm,Twelve Oaks,7mm AQUAPLUS GOLD with CORK VINYL,Shangri-La,,China,,,,17.63,,50,,floorsatwork.com/uploads/categories/7mm-aquaplus-gold-with-cork-vinyl138411.pdf,,,,1500mm,https://floorsatwork.com/shangri-la.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Tiles,182mm,5mm,Twelve Oaks,5mm Royal Flooring Solutions,Sheppard,,China,,,,23.9,,55,,floorsatwork.com/uploads/categories/5mm-royal-flooring-solutions724915.pdf,,,,1220mm,https://floorsatwork.com/sheppard.html,nan,,nan,nan
1,floorsatwork.com,Accessories,,,,Twelve Oaks,NAF Aquaplus Steps & Risers,Siberia / Beijing,,China,,,,,,,,,,,,,https://floorsatwork.com/siberia-beijing.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,7mm,Twelve Oaks,7mm AQUAPLUS GOLD with CORK VINYL,Siberia,,China,,,,17.63,,50,,floorsatwork.com/uploads/categories/7mm-aquaplus-gold-with-cork-vinyl138411.pdf,,,,1500mm,https://floorsatwork.com/siberia.html,nan,,nan,nan
1,floorsatwork.com,Laminate,NAF Laminate,196mm,12mm,Twelve Oaks,12 mm NAF Laminates,Silk,,China,,,,20.6,,50,,floorsatwork.com/uploads/categories/12-mm-naf-laminates869272.pdf,,,,1216mm,https://floorsatwork.com/silk.html,nan,,nan,nan
1,floorsatwork.com,Laminate,NAF Laminate,196mm,12mm,Twelve Oaks,12 mm NAF Laminates,Silver Grey,,China,,,,20.6,,50,,floorsatwork.com/uploads/categories/12-mm-naf-laminates869272.pdf,,,,1216mm,https://floorsatwork.com/silver-grey.html,nan,,nan,nan
1,floorsatwork.com,Laminate,Waterproof Laminate,196mm,12mm,Twelve Oaks,12mm WATERPROOF LAMINATE,Simcoe,,China,,,,20.5,,50,,floorsatwork.com/uploads/categories/12mm-waterproof-laminate753410.pdf,,,,1215mm,https://floorsatwork.com/simcoe.html,nan,,nan,nan
1,floorsatwork.com,Laminate,NAF Laminate,196mm,12mm,Twelve Oaks,12 mm NAF Laminates,Smoke Oyster,,China,,,,20.6,,50,,floorsatwork.com/uploads/categories/12-mm-naf-laminates869272.pdf,,,,1216mm,https://floorsatwork.com/smoke-oyster.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,5mm,Twelve Oaks,5mm NAF Aquaplus Bronze Vinyl,Snow Oak,,China,,,,28.63,,45,,floorsatwork.com/uploads/categories/5mm-naf-aquaplus-bronze-vinyl789386.pdf,,,,1220mm,https://floorsatwork.com/snow-oak.html,nan,,nan,nan
1,floorsatwork.com,Laminate,NAF Laminate,196mm,12mm,Twelve Oaks,12 mm NAF Laminates,Space Grey,,China,,,,20.6,,50,,floorsatwork.com/uploads/categories/12-mm-naf-laminates869272.pdf,,,,1216mm,https://floorsatwork.com/space-grey.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,5mm,Twelve Oaks,5mm Royal Flooring Solutions,St. George,,China,,,,23.9,,55,,floorsatwork.com/uploads/categories/5mm-royal-flooring-solutions724915.pdf,,,,1220mm,https://floorsatwork.com/st-george.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,,,,Twelve Oaks,8mm Royal Flooring Solutions,St. James,,China,,,,,,,,floorsatwork.com/uploads/categories/8mm-royal-flooring-solutions150266.pdf,,,,,https://floorsatwork.com/st-james.html,nan,,nan,nan
1,floorsatwork.com,Laminate,Waterproof Laminate,196mm,12mm,Twelve Oaks,12mm WATERPROOF LAMINATE,St. Joseph,,China,,,,20.5,,50,,floorsatwork.com/uploads/categories/12mm-waterproof-laminate753410.pdf,,,,1215mm,https://floorsatwork.com/st-joseph.html,nan,,nan,nan
1,floorsatwork.com,Engineered,Engineered,18mm,7.5'',Twelve Oaks,NAF 18mm Regal Collection,St. Kitts,,China,,,,23.31,,45,,floorsatwork.com/uploads/categories/18mm-regal-collection061442.pdf,,,,RL,https://floorsatwork.com/st-kitts.html,nan,,nan,nan
1,floorsatwork.com,Engineered,Engineered,18mm,7.5'',Twelve Oaks,NAF 18mm Regal Collection,St. Lucia,,China,,,,23.31,,45,,floorsatwork.com/uploads/categories/18mm-regal-collection061442.pdf,,,,RL,https://floorsatwork.com/st-lucia.html,nan,,nan,nan
1,floorsatwork.com,Engineered,Engineered,18mm,7.5'',Twelve Oaks,NAF 18mm Regal Collection,St Maarten,,China,,,,23.31,,45,,floorsatwork.com/uploads/categories/18mm-regal-collection061442.pdf,,,,RL,https://floorsatwork.com/st-maarten.html,nan,,nan,nan
1,floorsatwork.com,Accessories,,,,Twelve Oaks,NAF Aquaplus Steps & Risers,Summerhill,,China,,,,,,,,,,,,,https://floorsatwork.com/summerhill-427.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,7mm,Twelve Oaks,7mm NAF Aquaplus Gold with Underpad,Summerhill,,China,,,,17.91,,50,,floorsatwork.com/uploads/categories/7mm-naf-aquaplus-gold-with-underpad438097.pdf,,,,1524mm,https://floorsatwork.com/summerhill.html,nan,,nan,nan
1,floorsatwork.com,Engineered,Engineered,168mm,18mm,Twelve Oaks,NAF 18mm Eng.Oak Hardwood,Sunlight,,China,,,,19.74,,48,,floorsatwork.com/uploads/categories/18mm-eng-oak-hardwood492595.pdf,,,,RL,https://floorsatwork.com/sunlight.html,nan,,nan,nan
1,floorsatwork.com,Laminate,Waterproof Laminate,196mm,12mm,Twelve Oaks,12mm WATERPROOF LAMINATE,Superior,,China,,,,20.5,,50,,floorsatwork.com/uploads/categories/12mm-waterproof-laminate753410.pdf,,,,1215mm,https://floorsatwork.com/superior.html,nan,,nan,nan
1,floorsatwork.com,Engineered,Engineered,18mm,5'',Twelve Oaks,NAF 18mm Eng. Exotic Walnut,Tan,,China,,,,19.68,,32,,floorsatwork.com/uploads/categories/naf-18mm-eng-exotic-walnut756469.pdf,,,,RL,https://floorsatwork.com/tan-316.html,nan,,nan,nan
1,floorsatwork.com,Hardwood,Solid Harwood,3/4'',4 3/4'',Twelve Oaks,NAF HandScraped Solid Hardwood,Tan,,China,,,,22.06,,52,,floorsatwork.com/uploads/categories/naf-handscraped-solid-hardwood697742.pdf,,,,RL,https://floorsatwork.com/tan.html,nan,,nan,nan
1,floorsatwork.com,Accessories,,,,Twelve Oaks,NAF Aquaplus Steps & Risers,Taurus,,China,,,,,,,,,,,,,https://floorsatwork.com/taurus.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,5mm,Twelve Oaks,5mm NAF Aquaplus Bronze Vinyl,Teakwood,,China,,,,28.63,,45,,floorsatwork.com/uploads/categories/5mm-naf-aquaplus-bronze-vinyl789386.pdf,,,,1220mm,https://floorsatwork.com/teakwood.html,nan,,nan,nan
1,floorsatwork.com,Accessories,,,,Twelve Oaks,Laminate,Test,,China,,,,,,,,,,,,,https://floorsatwork.com/test-.html,nan,,nan,nan
1,floorsatwork.com,Accessories,,,,Twelve Oaks,Laminate,Test,,China,,,,,,,,,,,,,https://floorsatwork.com/test.html,nan,,nan,nan
1,floorsatwork.com,Accessories,,,,Twelve Oaks,Laminate,Test2,,China,,,,,,,,,,,,,https://floorsatwork.com/test2.html,nan,,nan,nan
1,floorsatwork.com,Engineered,Engineered,18mm,6.5'',Twelve Oaks,NAF 18mm Eng. Handscraped Hickory Hardwood,Timberwolf,,China,,,,19.18,,48,,floorsatwork.com/uploads/categories/18mm-eng-handscraped-hickory-hardwood648338.pdf,,,,RL,https://floorsatwork.com/timberwolf.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,183mm,7mm,Twelve Oaks,7mm NAF AquaSelect,Tobermory,,China,,,,15,,60,,floorsatwork.com/uploads/categories/7mm-naf-aquaselect253588.pdf,,,,1524mm,https://floorsatwork.com/tobermory.html,nan,,nan,nan
1,floorsatwork.com,Engineered,Engineered,18mm,7.5'',Twelve Oaks,NAF 18mm Regal Collection,Torino,,China,,,,23.44,,40,,floorsatwork.com/uploads/categories/18mm-regal-collection061442.pdf,,,,RL,https://floorsatwork.com/torino.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,6mm,Twelve Oaks,6mm NAF Aquaplus Silver Plus,Tulip,,China,,,,23.9,,55,,floorsatwork.com/uploads/categories/6mm-naf-aquaplus-silver-plus567380.pdf,,,,1220mm,https://floorsatwork.com/tulip.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Tiles,305mm,5mm,Twelve Oaks,5mm NAF Aquatile,Tundra,,China,,,,19.99,,60,,floorsatwork.com/uploads/categories/5mm-naf-aquatile822275.pdf,,,,609mm,https://floorsatwork.com/tundra.html,nan,,nan,nan
1,floorsatwork.com,Engineered,Engineered,18mm,7.5'',Twelve Oaks,NAF 18mm Regal Collection,Venice,,China,,,,23.44,,40,,floorsatwork.com/uploads/categories/18mm-regal-collection061442.pdf,,,,RL,https://floorsatwork.com/venice.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Dryback Commercial / Looselay,184 mm,5 mm,Twelve Oaks,5mm NAF Aqua Commercial,Venus,,China,,,,19.33,,65,,floorsatwork.com/uploads/categories/5mm-naf-aqua-commercial553342.pdf,,,,1219 mm,https://floorsatwork.com/venus.html,nan,,nan,nan
1,floorsatwork.com,Laminate,NAF Laminate,196mm,12mm,Twelve Oaks,12 mm NAF Laminates,Vessel Grey,,China,,,,20.6,,50,,floorsatwork.com/uploads/categories/12-mm-naf-laminates869272.pdf,,,,1216mm,https://floorsatwork.com/vessel-grey.html,nan,,nan,nan
1,floorsatwork.com,Accessories,,,,Twelve Oaks,NAF Aquaplus Steps & Risers,Victoria Park,,China,,,,,,,,,,,,,https://floorsatwork.com/victoria-park-430.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,5mm,Twelve Oaks,5mm Royal Flooring Solutions,Victoria Park,,China,,,,23.9,,55,,floorsatwork.com/uploads/categories/5mm-royal-flooring-solutions724915.pdf,,,,1220mm,https://floorsatwork.com/victoria-park.html,nan,,nan,nan
1,floorsatwork.com,Accessories,,,,Twelve Oaks,Moldings,Vinyl,,China,,,,,,,,,,,,,https://floorsatwork.com/vinyl-479.html,nan,,nan,nan
1,floorsatwork.com,Accessories,,,,Twelve Oaks,NAF Aquaplus Steps & Risers,Virgo,,China,,,,,,,,,,,,,https://floorsatwork.com/virgo-431.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,9mm,Twelve Oaks,9mm NAF AQUA PLATINUM,Virgo,,China,,,,14.69,,50,,floorsatwork.com/uploads/categories/9mm-naf-aqua-platinum224843.pdf,,,,1500mm,https://floorsatwork.com/virgo.html,nan,,nan,nan
1,floorsatwork.com,Accessories,,,,Twelve Oaks,NAF Aquaplus Steps & Risers,Wasaga,,China,,,,,,,,,,,,,https://floorsatwork.com/wasaga-432.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,7mm,Twelve Oaks,7mm NAF AquaSelect,Wasaga,,China,,,,14.76,,70,,floorsatwork.com/uploads/categories/7mm-naf-aquaselect253588.pdf,,,,1500mm,https://floorsatwork.com/wasaga.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,5mm,Twelve Oaks,5mm Royal Flooring Solutions,Wellesley,,China,,,,23.9,,55,,floorsatwork.com/uploads/categories/5mm-royal-flooring-solutions724915.pdf,,,,1220mm,https://floorsatwork.com/wellesley.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,180mm,9mm,Twelve Oaks,9mm NAF AQUA PLATINUM,Westminster,,China,,,,11.8,,60,,floorsatwork.com/uploads/categories/9mm-naf-aqua-platinum224843.pdf,,,,1524mm,https://floorsatwork.com/westminster.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,8mm,Twelve Oaks,8mm Royal Flooring Solutions,Whitehall,,China,,,,14.93,,60,,floorsatwork.com/uploads/categories/8mm-royal-flooring-solutions150266.pdf,,,,1524mm,https://floorsatwork.com/whitehall.html,nan,,nan,nan
1,floorsatwork.com,Accessories,,,,Twelve Oaks,NAF Aquaplus Steps & Risers,Willow Oak,,China,,,,,,,,,,,,,https://floorsatwork.com/willow-oak-433.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,5mm,Twelve Oaks,5mm Royal Flooring Solutions,Wilson,,China,,,,23.9,,55,,floorsatwork.com/uploads/categories/5mm-royal-flooring-solutions724915.pdf,,,,1220mm,https://floorsatwork.com/wilson.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,8mm,Twelve Oaks,8mm Royal Flooring Solutions,Windsor,,China,,,,14.93,,60,,floorsatwork.com/uploads/categories/8mm-royal-flooring-solutions150266.pdf,,,,1524mm,https://floorsatwork.com/windsor.html,nan,,nan,nan
1,floorsatwork.com,Accessories,,,,Twelve Oaks,NAF Aquaplus Steps & Risers,Yorkville / Wilson,,China,,,,,,,,,,,,,https://floorsatwork.com/yorkville-434.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Rigid Core SPC Vinyl,182mm,7mm,Twelve Oaks,7mm NAF Aquaplus Gold with Underpad,Yorkville,,China,,,,17.91,,50,,floorsatwork.com/uploads/categories/7mm-naf-aquaplus-gold-with-underpad438097.pdf,,,,1524mm,https://floorsatwork.com/yorkville.html,nan,,nan,nan
1,floorsatwork.com,Laminate,NAF Laminate,196mm,12mm,Twelve Oaks,12 mm NAF Laminates,Zeus,,China,,,,20.5,,50,,floorsatwork.com/uploads/categories/12-mm-naf-laminates869272.pdf,,,,1215mm,https://floorsatwork.com/zeus.html,nan,,nan,nan
1,floorsatwork.com,Luxury Vinyl,Dryback Commercial / Looselay,184mm,5mm,Twelve Oaks,5mm NAF Aqua Luuuz,Zurich,,China,,,,19.32,,60,,floorsatwork.com/uploads/categories/5mm-naf-aqua-luuuz549728.pdf,,,,1219mm,https://floorsatwork.com/zurich.html,nan,,nan,nan
1,twelveoaks.ca,Engineered,Acacia,"6-1/2""","1/2""",Twelve Oaks,Antique Perspective Plus,Acacia Brindle Plus,Tongue and Groove,China,,,,25.8,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"47-5/8"" R.L.",https://twelveoaks.ca/product/acacia-brindle-plus/,https://drive.google.com/file/d/1ELq-fGqirB4Y9ZdRk6kzFKQCX0292Ecs/view?usp=drivesdk,,https://drive.google.com/file/d/1_KgvERe7rQLAPDxyY-8__ZrJiafcpVnA/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,Acacia,"4-3/4""","1/2""",Twelve Oaks,Evolution North America,Acacia Brindle-S Click,Drop Lock,China,,,,28,,,,twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,R.L.,https://twelveoaks.ca/product/acacia-brindle-s-click/,https://drive.google.com/file/d/1WdjcdOgdLs9sKxjfeI47h8WNok-z8Czn/view?usp=drivesdk,,https://drive.google.com/file/d/1o_6EV-F1gzGuAHbTice0C-IHTIDUSWkc/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,WPC,7”,5/16” (20 mil wear layer),Twelve Oaks,SureWood,Afternoon Tea,,China,,,20 mil (0.5mm),19,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SureWood-SureWood-Warranty-Edited20190617.pdf,,,,"48""",https://twelveoaks.ca/product/afternoon-tea/,https://drive.google.com/file/d/1HMAUXb2W7KJf-qlH5PifVBVdXlhZvfGR/view?usp=drivesdk,,https://drive.google.com/file/d/1qeZoZtw-Q3cYJP6iQlBPfVmr2zEe5RA_/view?usp=drivesdk,https://drive.google.com/file/d/1y2JkY7TBajgEKNAD58LgfSkj-21xqcyw/view?usp=drivesdk
1,twelveoaks.ca,Luxury Vinyl,WPC,"7""",5/16” (20 mil wear layer),Twelve Oaks,SureWood,Alaskan Sky,,China,,,20 mil (0.5mm),19,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SureWood-SureWood-Warranty-Edited20190617.pdf,,,,"48""",https://twelveoaks.ca/product/alaskan-sky/,https://drive.google.com/file/d/1Qyy1A2RbHLII-lqx5yLbuJEFIhW06Qgw/view?usp=drivesdk,,https://drive.google.com/file/d/1NcgwVD_vYfzp1Hl2qujt1SMgmMNz8TdG/view?usp=drivesdk,nan
1,twelveoaks.ca,Accessories,American Black Walnut,7-5/8”,"3/4""",Twelve Oaks,,American Black Walnut Goya,Tongue and Groove,China,,,,18.9,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2023/03/Gemtec-Masterpiece-Warranty.pdf,,,,24″-71″ R.L.,https://twelveoaks.ca/product/american-black-walnut-goya/,https://drive.google.com/file/d/1ZDVfsOjKwKqP7y1OLtPWOSsY4MVYDQix/view?usp=drivesdk,,https://drive.google.com/file/d/1GI40_dsDW_5OTd9cEGhZrUx3kpCTUNC5/view?usp=drivesdk,nan
1,twelveoaks.ca,Accessories,American Black Walnut,7-5/8”,"3/4""",Twelve Oaks,,American Black Walnut Rivera,Tongue and Groove,China,,,,18.9,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2023/03/Gemtec-Masterpiece-Warranty.pdf,,,,24″-71″ R.L.,https://twelveoaks.ca/product/american-black-walnut-rivera/,https://drive.google.com/file/d/1DQzmWcGQRGw9I1O1ldniVZJH92ic9suC/view?usp=drivesdk,,https://drive.google.com/file/d/1MVRijrzVfSibEBztOeBfFqKYOxDSFYEM/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,American Black Walnut,"7-1/2""","1/2""",Twelve Oaks,Antique Perspective Grande,American Black Walnut Warm Brownie,Tongue and Groove,China,,,,31.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"75"" R.L.",https://twelveoaks.ca/product/american-black-walnut-warm-brownie/,https://drive.google.com/file/d/1M0eq5bhdRTNW0p8-ffAzHNhfw_425M-1/view?usp=drivesdk,,https://drive.google.com/file/d/1OkVQE7EY8Echb0JQS_1WmDBf5mqW7YLk/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,American Oak,"8-5/8""","5/8""",Twelve Oaks,Master Artisan,American Oak Apiarist,Tongue and Groove,China,,,,26.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"86-5/8"" R.L.",https://twelveoaks.ca/product/american-oak-apiarist/,nan,,https://drive.google.com/file/d/1fkXwZVaNObkxyf7EzJGSjdxR9Rj6Kgx7/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,American Oak,"8-5/8""","3/4""",Twelve Oaks,Master Artisan,American Oak Barista,Tongue and Groove,China,,,,26.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"86-5/8"" R.L.",https://twelveoaks.ca/product/american-oak-barista/,nan,,https://drive.google.com/file/d/1h06Ov2n-DMg6PjNXIFGBtVcXLU_9knHL/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,American Oak,"8-5/8""","5/8""",Twelve Oaks,Master Artisan,American Oak Botanist,Tongue and Groove,China,,,,26.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"86-5/8"" R.L.",https://twelveoaks.ca/product/american-oak-botanist/,nan,,https://drive.google.com/file/d/1gwVxJMzjoqtMnihBAeBSa3fFLbO1v6h5/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,American Oak,"8-5/8""","5/8""",Twelve Oaks,Master Artisan,American Oak Cuisinier,Tongue and Groove,China,,,,26.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"86-5/8"" R.L.",https://twelveoaks.ca/product/american-oak-cuisinier/,nan,,https://drive.google.com/file/d/1h06Ov2n-DMg6PjNXIFGBtVcXLU_9knHL/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,Hickory,7-1/2”,1/2”,Twelve Oaks,Contempo,American Oak Fusion,Tongue and Groove,China,,,,31.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,R.L. (Up to 75”),https://twelveoaks.ca/product/american-oak-fusion/,https://drive.google.com/file/d/1fvPzBa7AUn5r5ruY9BHJiM2AD7bLM69Z/view?usp=drivesdk,,https://drive.google.com/file/d/1n43bicYULJyUuvHUH16rHi9w8Ofd2s5b/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,American Oak,"8-5/8""","3/4""",Twelve Oaks,Master Artisan,American Oak Glazier,Tongue and Groove,China,,,,26.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"86-5/8"" R.L.",https://twelveoaks.ca/product/american-oak-glazier/,nan,,https://drive.google.com/file/d/1fkXwZVaNObkxyf7EzJGSjdxR9Rj6Kgx7/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,American Oak,"8-5/8""","5/8""",Twelve Oaks,Master Artisan,American Oak Patissier,Tongue and Groove,China,,,,26.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"86-5/8"" R.L.",https://twelveoaks.ca/product/american-oak-patissier/,nan,,https://drive.google.com/file/d/19dzKbCC-Mph_cncKWdoTcgZJKYb37cF_/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,American Oak,"8-5/8""","3/4""",Twelve Oaks,Master Artisan,American Oak Perfumer,Tongue and Groove,China,,,,26.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"86-5/8"" R.L.",https://twelveoaks.ca/product/american-oak-perfumer/,nan,,nan,nan
1,twelveoaks.ca,Engineered,Hickory,7-1/2”,1/2”,Twelve Oaks,Contempo,American Oak Platinum,Tongue and Groove,China,,,,31.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,R.L. (Up to 75”),https://twelveoaks.ca/product/american-oak-platinum/,https://drive.google.com/file/d/17Q7gSK4k9Yh4DEjsld1lyLp3x2ysHRGV/view?usp=drivesdk,,https://drive.google.com/file/d/11deMYy9HiDyqRLb7hXW38HG4nx4Ev6sr/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,American Oak,"8-5/8""","3/4""",Twelve Oaks,Master Artisan,American Oak Sommelier,Tongue and Groove,China,,,,26.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"86-5/8"" R.L.",https://twelveoaks.ca/product/american-oak-sommelier/,nan,,https://drive.google.com/file/d/19dzKbCC-Mph_cncKWdoTcgZJKYb37cF_/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,Hickory,7-1/2”,1/2”,Twelve Oaks,Contempo,American Oak Speedway,Tongue and Groove,China,,,,31.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,R.L. (Up to 75”),https://twelveoaks.ca/product/american-oak-speedway/,https://drive.google.com/file/d/1SKgZmP8XE6hXuOrpX8Vb192YRJcDYNHG/view?usp=drivesdk,,https://drive.google.com/file/d/1OXcmlIs4IObMnHqujsc_FPoCWfnlBKIo/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,American Oak,"8-5/8""","5/8""",Twelve Oaks,Master Artisan,American Oak Trouper,Tongue and Groove,China,,,,26.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"86-5/8"" R.L.",https://twelveoaks.ca/product/american-oak-trouper/,nan,,nan,nan
1,twelveoaks.ca,Engineered,American Oak,"8-5/8""","3/4""",Twelve Oaks,Master Artisan,American Oak Wood Carver,Tongue and Groove,China,,,,26.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,"86-5/8"" R.L.",https://twelveoaks.ca/product/american-oak-woodcarver/,nan,,https://drive.google.com/file/d/1gwVxJMzjoqtMnihBAeBSa3fFLbO1v6h5/view?usp=drivesdk,nan
1,twelveoaks.ca,Engineered,Hickory,7-1/2”,1/2”,Twelve Oaks,Contempo,American Oak Zeal,Tongue and Groove,China,,,,31.1,,,"Glue Down, Nail Down",twelveoaks.ca/wp-content/uploads/2024/04/Engineered-Warranty-20240424.pdf,,,,R.L. (Up to 75”),https://twelveoaks.ca/product/american-oak-zeal/,https://drive.google.com/file/d/1fA7sIrkQb-SELQoJvTFtjZibepznsrCA/view?usp=drivesdk,,https://drive.google.com/file/d/1MmEQxu_kWNwIOlZh-A-1MtlWAghD1_5o/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,7”,7/32” (12 mil wear layer),Twelve Oaks,SolidCore 5G,Angel Feather-5G,,China,,,12 mil (0.3mm),23.7,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-5G-SolidCore-5G-Warranty-Edited-20201229.pdf,,,,"48""",https://twelveoaks.ca/product/angel-feather-5g-2/,https://drive.google.com/file/d/1bbGhwBw_wGJ4E83wjPXnroaHcSJWg67z/view?usp=drivesdk,,https://drive.google.com/file/d/1bKu3QTGtkpeOe16D9Dt6gWgeCRoUzKur/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"60""","8-7/8""",Twelve Oaks,SolidCore Premier5G,Angel Feather 5G,,China,,,20 mil (0.5mm),22.2,,,Floating,twelveoaks.ca/wp-content/uploads/2022/05/SolidCore-Premier5G-Collection-Warranty-.pdf,,,,7/32” (20 mil wear layer),https://twelveoaks.ca/product/angel-feather-5g/,https://drive.google.com/file/d/1KOuKmrdkVzNqn36l_9hWUTfv3SLTevcM/view?usp=drivesdk,,https://drive.google.com/file/d/1ZlRM3Gk1_cwms0BcJ94VfQb2cgTPxG6f/view?usp=drivesdk,nan
1,twelveoaks.ca,Luxury Vinyl,SPC,"7""",3/16” (12 mil wear layer),Twelve Oaks,SolidCore,Angel Feather,,China,,,12 mil (0.3mm),28.4,,,Floating,twelveoaks.ca/wp-content/uploads/2022/04/SolidCore-SolidCore-Warranty-20190618.pdf,,,,48”,https://twelveoaks.ca/product/angel-feather/,https://drive.google.com/file/d/1bbGhwBw_wGJ4E83wjPXnroaHcSJWg67z/view?usp=drivesdk,,https://drive.google.com/file/d/1bKu3QTGtkpeOe16D9Dt6gWgeCRoUzKur/view?usp=drivesdk,nan
